"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.25","0.3"
"MGAT4B","MGAT5","0.77","0.49"
"MGAT4B","MGAT5B","0.49","0.5"
"MGAT5","MGAT5B","0.53","0.33"
