"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.58","0.26"
"MGAT3","MGAT5","0.76","0.54"
"MGAT4B","MGAT5","0.93","0.86"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.83","0.62"
