"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.56","1.0"
"MGAT3","MGAT5","0.21","0.14"
"MGAT4B","MGAT5","1.0","0.96"
"MGAT4B","MGAT5B","0.78","0.78"
"MGAT5","MGAT5B","0.61","0.31"
