"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.52"
"MGAT3","MGAT5","0.93","1.0"
"MGAT4B","MGAT5","0.65","0.74"
"MGAT4B","MGAT5B","0.77","0.81"
"MGAT5","MGAT5B","0.47","0.13"
