"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.21","0.66"
"MGAT3","MGAT5","0.48","0.06"
"MGAT4B","MGAT5","1.0","0.68"
"MGAT4B","MGAT5B","0.92","1.0"
"MGAT5","MGAT5B","0.9","0.72"
