"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.23","0.31"
"MGAT4B","MGAT5","0.84","0.5"
"MGAT4B","MGAT5B","0.59","0.51"
"MGAT5","MGAT5B","0.64","0.37"
