"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.58","1.0"
"MGAT3","MGAT5","0.05","0.13"
"MGAT4B","MGAT5","1.0","0.7"
"MGAT4B","MGAT5B","0.73","0.73"
"MGAT5","MGAT5B","0.71","0.42"
