"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.63"
"MGAT3","MGAT5","0.8","0.94"
"MGAT4B","MGAT5","0.55","0.62"
"MGAT4B","MGAT5B","0.7","1.0"
"MGAT5","MGAT5B","0.57","0.63"
