"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.46","0.3"
"MGAT3","MGAT5","0.77","0.67"
"MGAT4B","MGAT5","0.99","1.0"
"MGAT4B","MGAT5B","1.0","0.85"
"MGAT5","MGAT5B","0.74","0.38"
