"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.92","0.19"
"MGAT3","MGAT5","1.0","1.0"
"MGAT4B","MGAT5","0.88","0.97"
"MGAT4B","MGAT5B","0.96","0.97"
"MGAT5","MGAT5B","0.64","0.26"
