"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.44"
"MGAT3","MGAT5","0.81","0.71"
"MGAT4B","MGAT5","0.62","0.53"
"MGAT4B","MGAT5B","0.79","1.0"
"MGAT5","MGAT5B","0.69","0.8"
