"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.31"
"MGAT3","MGAT5","0.89","0.83"
"MGAT4B","MGAT5","0.74","0.74"
"MGAT4B","MGAT5B","0.85","1.0"
"MGAT5","MGAT5B","0.68","0.52"
