"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.21"
"MGAT3","MGAT5","1.0","0.88"
"MGAT4B","MGAT5","0.85","0.84"
"MGAT4B","MGAT5B","0.99","1.0"
"MGAT5","MGAT5B","0.76","0.52"
