"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.83","0.07"
"MGAT3","MGAT5","0.84","0.51"
"MGAT4B","MGAT5","0.9","0.7"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.87","0.69"
