"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.18","0.12"
"MGAT4B","MGAT5","0.66","0.63"
"MGAT4B","MGAT5B","0.25","0.22"
"MGAT5","MGAT5B","0.2","0.22"
