"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.13","0.67"
"MGAT3","MGAT5","0.57","0.34"
"MGAT4B","MGAT5","1.0","0.95"
"MGAT4B","MGAT5B","0.98","1.0"
"MGAT5","MGAT5B","0.82","0.59"
