"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.37","0.43"
"MGAT3","MGAT5","0.72","0.54"
"MGAT4B","MGAT5","1.0","0.96"
"MGAT4B","MGAT5B","0.98","1.0"
"MGAT5","MGAT5B","0.75","0.44"
