"label","mRNA","methy","GNNExplainer"
"MGAT3","8.26710033416748","0.137099996209145","0.9"
"MGAT4B","11.7424001693726","0.397799998521805","0.83"
"MGAT5","5.9411997795105","0.33270001411438","0.14"
"MGAT5B","6.0971999168396","-0.3682000041008","0.12"
