"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.81","1.0"
"MGAT3","MGAT5","0.1","0.05"
"MGAT4B","MGAT5","1.0","0.84"
"MGAT4B","MGAT5B","0.73","0.71"
"MGAT5","MGAT5B","0.56","0.24"
