"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.92","1.0"
"MGAT3","MGAT5","0.26","0.42"
"MGAT4B","MGAT5","1.0","0.4"
"MGAT4B","MGAT5B","0.6","0.5"
"MGAT5","MGAT5B","0.78","0.4"
