"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.64","0.19"
"MGAT3","MGAT5","0.8","0.56"
"MGAT4B","MGAT5","0.91","0.83"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.83","0.63"
