"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.61"
"MGAT3","MGAT5","0.85","1.0"
"MGAT4B","MGAT5","0.54","0.66"
"MGAT4B","MGAT5B","0.71","0.7"
"MGAT5","MGAT5B","0.49","0.31"
