"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.34","0.51"
"MGAT3","MGAT5","0.63","0.28"
"MGAT4B","MGAT5","0.98","0.78"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.89","0.69"
