"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.16","0.66"
"MGAT3","MGAT5","0.54","0.23"
"MGAT4B","MGAT5","1.0","0.84"
"MGAT4B","MGAT5B","0.98","1.0"
"MGAT5","MGAT5B","0.87","0.66"
