"label","mRNA","methy","GNNExplainer"
"ABAT","9.99919986724854","-0.204999998211861",0.15
"ABCA1","12.7423000335693","0.093800000846386",0.15
"ABCB1","11.4012002944946","-0.354999989271164",0.14
"ABCB4","3.73189997673035","-0.0240000002086163",0.14
"ABI1","10.5824003219604","-0.466300010681152",0.14
"ABL1","11.245400428772","0.375699996948242",0.15
"ABL2","10.3325996398926","0.276199996471405",0.15
"ACACA","9.36789989471436","0.384099990129471",0.14
"ACACB","9.90509986877441","-0.423700004816055",0.13
"ACAN","10.4909000396729","0.226099997758865",0.14
"ACIN1","11.2678003311157","-0.467200011014938",0.14
"ACLY","14.2355003356934","-0.092399999499321",0.16
"ACO1","10.5377998352051","-0.481799989938736",0.15
"ACO2","12.4330997467041","-0.251300007104874",0.14
"ACOT4","8.46580028533936","-0.459199994802475",0.15
"ACOX1","11.1941003799438","-0.437799990177155",0.14
"ACOX2","8.2874002456665","-0.149700000882149",0.14
"ACOX3","7.59870004653931","0.44990000128746",0.16
"ACSF3","7.45240020751953","-0.470099985599518",0.13
"ACSS3","9.23219966888428","-0.0392000004649162",0.15
"ACTA1","1.37999999523163","-0.174099996685982",0.14
"ACTB","16.0235996246338","0.242300003767014",0.15
"ACTG1","15.069899559021","0.100000001490116",0.13
"ACTL6B","0","-0.407900005578995",0.14
"ACTN1","11.4350004196167","0.163499996066093",0.14
"ACTN2","0.617500007152557","-0.365099996328354",0.15
"ACTN3","0","-0.00689999992027879",0.15
"ACTN4","13.1830997467041","0.41049998998642",0.12
"ACTR1A","10.7743997573853","0.421299993991852",0.15
"ACTR3B","7.18219995498657","-0.409500002861023",0.12
"ACTR8","8.59099960327148","-0.437799990177155",0.16
"ACVR1C","5.78009986877441","0.281699985265732",0.13
"ADAM12","6.24389982223511","0.310499995946884",0.14
"ADAM15","9.56190013885498","0.0333000011742115",0.15
"ADAM28","8.01389980316162","0.290800005197525",0.14
"ADAMTS5","10.9298000335693","0.295899987220764",0.15
"ADAR","13.038800239563","-0.43419998884201",0.14
"ADCY1","7.21890020370483","-0.425799995660782",0.16
"ADCY2","6.24389982223511","0.410699993371964",0.14
"ADCY3","9.96020030975342","0.345299988985062",0.14
"ADCY5","9.82919979095459","-0.371100008487701",0.14
"ADCY7","8.67070007324219","0.225600004196167",0.14
"ADCY8","0","0.143700003623962",0.15
"ADCY9","10.3650999069214","-0.387100011110306",0.14
"ADCYAP1R1","0","-0.42849999666214",0.15
"ADNP","11.1907997131348","-0.476200014352798",0.13
"ADORA1","8.31429958343506","-0.210500001907349",0.16
"ADRA1A","2.9899001121521","0.403499990701675",0.15
"ADRA2B","6.13840007781982","0.305900007486343",0.15
"AEBP2","9.97109985351562","-0.457199990749359",0.13
"AFF4","12.8402996063232","-0.198500007390976",0.15
"AGAP2","6.32480001449585","0.244599997997284",0.14
"AGK","8.71170043945312","-0.387199997901917",0.16
"AGL","10.2065000534058","-0.27250000834465",0.14
"AGRN","11.6386995315552","0.166700005531311",0.15
"AGT","10.6422996520996","-0.139400005340576",0.14
"AGTR1","7.63019990921021","-0.411300003528595",0.14
"AKAP9","11.9429998397827","-0.482800006866455",0.14
"AKT2","10.3550996780396","0.374399989843369",0.14
"AKT3","11.3594999313354","0.214100003242493",0.16
"ALDH1A3","8.31009960174561","0.381199985742569",0.14
"ALDH3A1","4.89949989318848","-0.394600003957748",0.14
"ALDH3A2","12.6268997192383","0.171800002455711",0.13
"ALDOA","14.9133996963501","-0.328299999237061",0.13
"ALDOB","10.1701002120972","0.0898000001907349",0.15
"ALK","1.04849994182587","-0.48089998960495",0.15
"AMBN","0","-0.348899990320206",0.15
"AMDHD1","7.5","-0.453299999237061",0.14
"ANAPC4","8.90260028839111","-0.00529999984428287",0.13
"ANGPT4","1.6492999792099","-0.0953999981284142",0.13
"ANGPTL3","6.84280014038086","0.392699986696243",0.12
"ANK1","3.84349989891052","-0.193299993872643",0.14
"ANK2","8.35490036010742","0.337900012731552",0.15
"ANK3","11.4054002761841","-0.107500001788139",0.13
"ANLN","7.52950000762939","0.363499999046326",0.15
"ANO1","10.9540996551514","0.252499997615814",0.14
"ANO6","13.0284996032715","0.41389998793602",0.14
"AOC2","4.70639991760254","0.30239999294281",0.14
"AOX1","13.1239995956421","-0.310499995946884",0.13
"AP1B1","10.8228998184204","0.372200012207031",0.14
"AP1G1","11.5396003723145","-0.35359999537468",0.15
"AP1G2","8.92949962615967","-0.4375",0.13
"AP2A1","10.0689001083374","0.242500007152557",0.13
"AP2A2","10.8138999938965","0.12720000743866",0.15
"AP2B1","12.5281000137329","-0.0447999984025955",0.14
"AP3B1","11.2156000137329","-0.0772999972105026",0.14
"AP4E1","8.46360015869141","0.449299991130829",0.13
"AP4M1","7.8927001953125","0.336499989032745",0.12
"APAF1","10.0059995651245","-0.471700012683868",0.14
"APBB1IP","10.3569002151489","-0.361900001764297",0.14
"APC","10.9361000061035","-0.460399985313416",0.14
"APEX1","11.6767997741699","-0.466300010681152",0.13
"APLP2","13.1449003219604","0.258399993181229",0.14
"APOA1","0.617500007152557","-0.456999987363815",0.14
"APOA5","0.617500007152557","0.254400014877319",0.14
"APOB","3.89619994163513","-0.158500000834465",0.14
"APP","15.0797996520996","0.354200005531311",0.13
"AQR","10.4373998641968","-0.47639998793602",0.15
"ARAP1","11.1100997924805","0.289099991321564",0.14
"ARAP2","9.87670040130615","-0.366800010204315",0.14
"ARHGAP12","10.2039003372192","-0.31920000910759",0.15
"ARHGAP21","11.234299659729","0.204600006341934",0.13
"ARHGAP29","12.069299697876","0.134399995207787",0.14
"ARHGAP30","8.88640022277832","0.19140000641346",0.15
"ARHGAP5","11.8418998718262","-0.469900012016296",0.13
"ARHGAP9","6.82250022888184","0.311699986457825",0.15
"ARHGEF1","9.49720001220703","0.064300000667572",0.13
"ARHGEF10L","10.6125001907349","-0.134900003671646",0.14
"ARHGEF11","10.2304000854492","0.397700011730194",0.16
"ARHGEF12","13.5468997955322","-0.345299988985062",0.12
"ARHGEF15","9.47140026092529","0.316300004720688",0.16
"ARHGEF17","11.7757997512817","0.30689999461174",0.13
"ARHGEF4","1.6492999792099","0.118400000035763",0.16
"ARHGEF5","8.99160003662109","-0.266000002622604",0.13
"ARID1A","10.9243001937866","-0.032600000500679",0.15
"ARID4A","10.6398000717163","-0.453599989414215",0.15
"ARNT","10.6998996734619","-0.484800010919571",0.15
"ARPC2","11.4097003936768","0.406399995088577",0.16
"ARSB","11.3842000961304","-0.213300004601479",0.16
"ASPH","12.0122003555298","-0.458099991083145",0.15
"ASXL1","10.8388996124268","-0.464899986982346",0.16
"ATF2","9.93449974060059","-0.468300014734268",0.14
"ATG7","8.99839973449707","0.355800002813339",0.14
"ATN1","11.6291999816895","-0.223700001835823",0.16
"ATP11A","14.1478996276855","-0.195299997925758",0.14
"ATP12A","0","0.164499998092651",0.13
"ATP1A1","13.6684999465942","-0.172800004482269",0.15
"ATP1B1","15.1738004684448","-0.066200003027916",0.12
"ATP2A1","2.39879989624023","-0.479099988937378",0.13
"ATP2A2","12.5654001235962","0.273000001907349",0.15
"ATP6V1A","11.0220003128052","-0.442799985408783",0.15
"ATP8A1","10.6050996780396","0.342099994421005",0.14
"ATP8B2","8.7903995513916","0.204099997878075",0.14
"ATP8B4","6.84950017929077","0.388099998235703",0.14
"ATR","8.77989959716797","0.449699997901917",0.15
"AXIN1","8.08370018005371","0.399100005626678",0.16
"AXIN2","4.93090009689331","0.410100013017654",0.14
"AXL","11.0650997161865","-0.476700007915497",0.16
"B2M","15.7114000320435","0.438400000333786",0.15
"B3GNT5","9.54650020599365","0.348899990320206",0.14
"BAAT","2.24469995498657","0.26350000500679",0.14
"BACH1","10.0604000091553","0.310000002384186",0.14
"BAK1","7.87960004806519","0.35809999704361",0.15
"BAP1","9.91230010986328","0.438199996948242",0.14
"BAZ1A","9.78439998626709","-0.454100012779236",0.15
"BAZ1B","11.2885999679565","-0.398400008678436",0.13
"BCAN","1.87609994411469","-0.45320001244545",0.14
"BCAR1","8.66880035400391","0.030799999833107",0.13
"BCAS2","9.64900016784668","-0.450199991464615",0.14
"BCL2L11","9.25510025024414","-0.476599991321564",0.17
"BCL6","10","0.434500008821487",0.15
"BCL9","9.51420021057129","-0.442400008440018",0.16
"BCL9L","10.4291000366211","0.282200008630753",0.13
"BCR","10.0006999969482","0.0452999994158745",0.14
"BDKRB2","6.57819986343384","-0.213499993085861",0.14
"BICD2","9.94629955291748","0.373600006103516",0.13
"BIRC3","10.9849004745483","-0.0727000012993813",0.14
"BLK","1.04849994182587","-0.469700008630753",0.14
"BLM","5.34089994430542","0.461499989032745",0.14
"BMP1","8.98849964141846","0.440499991178513",0.14
"BMS1","10.5567998886108","-0.452199995517731",0.15
"BRAP","9.48110008239746","-0.481099992990494",0.13
"BRCA1","7.77089977264404","0.17509999871254",0.14
"BRCA2","7.64949989318848","0.41389998793602",0.15
"BRD1","8.51089954376221","0.19480000436306",0.13
"BRD4","10.0604000091553","0.349500000476837",0.16
"BRD7","10.1218996047974","0.352699995040894",0.14
"BRD8","11.049599647522","-0.476900011301041",0.15
