"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.77","0.1"
"MGAT3","MGAT5","0.82","0.49"
"MGAT4B","MGAT5","0.89","0.7"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.87","0.7"
