"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.65","1.0"
"MGAT3","MGAT5","0.2","0.19"
"MGAT4B","MGAT5","1.0","0.94"
"MGAT4B","MGAT5B","0.73","0.76"
"MGAT5","MGAT5B","0.51","0.17"
