"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.69","0.18"
"MGAT3","MGAT5","0.87","0.62"
"MGAT4B","MGAT5","0.98","0.86"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.79","0.42"
