"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.71","0.14"
"MGAT3","MGAT5","0.86","0.73"
"MGAT4B","MGAT5","0.96","0.96"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.77","0.47"
