"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.3"
"MGAT3","MGAT5","0.91","0.86"
"MGAT4B","MGAT5","0.75","0.76"
"MGAT4B","MGAT5B","0.88","1.0"
"MGAT5","MGAT5B","0.69","0.54"
