"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.72","0.11"
"MGAT3","MGAT5","0.91","0.82"
"MGAT4B","MGAT5","0.99","1.0"
"MGAT4B","MGAT5B","1.0","0.97"
"MGAT5","MGAT5B","0.71","0.29"
