"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.93","0.16"
"MGAT3","MGAT5","1.0","1.0"
"MGAT4B","MGAT5","0.91","0.99"
"MGAT4B","MGAT5B","0.98","0.97"
"MGAT5","MGAT5B","0.66","0.28"
