"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.16","0.16"
"MGAT4B","MGAT5","0.84","0.63"
"MGAT4B","MGAT5B","0.55","0.5"
"MGAT5","MGAT5B","0.51","0.25"
