"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.51"
"MGAT3","MGAT5","0.82","0.81"
"MGAT4B","MGAT5","0.6","0.58"
"MGAT4B","MGAT5B","0.8","1.0"
"MGAT5","MGAT5B","0.68","0.78"
