"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.11","0.88"
"MGAT3","MGAT5","0.4","0.12"
"MGAT4B","MGAT5","1.0","0.88"
"MGAT4B","MGAT5B","0.92","1.0"
"MGAT5","MGAT5B","0.82","0.63"
