"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.64","0.49"
"MGAT4B","MGAT5","0.72","0.3"
"MGAT4B","MGAT5B","0.14","0.25"
"MGAT5","MGAT5B","0.29","0.2"
