"label","mRNA","methy","GNNExplainer"
"ABAT","9.04539966583252","0.299600005149841",0.15
"ABCA1","9.58990001678467","0.364399999380112",0.15
"ABCB1","6.3653998374939","0.183699995279312",0.14
"ABCB4","5.18489980697632","0.234099999070168",0.14
"ABI1","10.4443998336792","0.222200006246567",0.14
"ABL1","11.4884004592896","0.411100000143051",0.15
"ABL2","9.92879962921143","-0.465000003576279",0.15
"ACACA","11.0594997406006","0.371899992227554",0.14
"ACACB","8.20510005950928","0.42620000243187",0.13
"ACAN","6.87039995193481","-0.236100003123283",0.14
"ACIN1","11.7688999176025","-0.0612000003457069",0.14
"ACLY","12.5186004638672","-0.128199994564056",0.16
"ACO1","9.63759994506836","-0.249300003051758",0.15
"ACO2","11.7049999237061","-0.476000010967255",0.14
"ACOT4","7.8895001411438","-0.449200004339218",0.15
"ACOX1","10.0541000366211","-0.475300014019012",0.14
"ACOX2","7.94110012054443","-0.0494000017642975",0.14
"ACOX3","8.82619953155518","0.306100010871887",0.16
"ACSF3","8.54889965057373","0.260800004005432",0.13
"ACSS3","7.98390007019043","0.0983999967575073",0.15
"ACTA1","2.10120010375977","-0.354600012302399",0.14
"ACTB","17.3209991455078","-0.302100002765656",0.15
"ACTG1","15.6184997558594","-0.269800007343292",0.13
"ACTL6B","0.866100013256073","-0.270399987697601",0.14
"ACTN1","12.7965002059937","0.195800006389618",0.14
"ACTN2","2.35430002212524","-0.0815000012516975",0.15
"ACTN3","1.95589995384216","0.25450000166893",0.15
"ACTN4","13.444899559021","0.124399997293949",0.12
"ACTR1A","11.8846998214722","-0.487100005149841",0.15
"ACTR3B","7.85909986495972","0.323500007390976",0.12
"ACTR8","8.40040016174316","0.281699985265732",0.16
"ACVR1C","4.31629991531372","0.279399991035461",0.13
"ADAM12","12.40149974823","0.195899993181229",0.14
"ADAM15","13.1542997360229","-0.20720000565052",0.15
"ADAM28","7.23979997634888","-0.0142000000923872",0.14
"ADAMTS5","8.02779960632324","0.337799996137619",0.15
"ADAR","13.1695995330811","-0.464599996805191",0.14
"ADCY1","7.08669996261597","-0.179199993610382",0.16
"ADCY2","7.96500015258789","-0.41839998960495",0.14
"ADCY3","9.86629962921143","0.241799995303154",0.14
"ADCY5","6.02619981765747","0.287000000476837",0.14
"ADCY7","10.3073997497559","0.12890000641346",0.14
"ADCY8","0","-0.250200003385544",0.15
"ADCY9","9.9867000579834","-0.0116999996826053",0.14
"ADCYAP1R1","0.497099995613098","-0.355599999427795",0.15
"ADNP","11.242600440979","-0.467599987983704",0.13
"ADORA1","7.98159980773926","-0.199200004339218",0.16
"ADRA1A","0","-0.0553000010550022",0.15
"ADRA2B","6.10589981079102","-0.00680000009015203",0.15
"AEBP2","8.63939952850342","-0.469399988651276",0.13
"AFF4","10.8104000091553","-0.480500012636185",0.15
"AGAP2","7.94929981231689","0.0719000026583672",0.14
"AGK","9.37790012359619","-0.480699986219406",0.16
"AGL","9.55879974365234","0.267300009727478",0.14
"AGRN","13.4328002929688","0.393500000238419",0.15
"AGT","7.03329992294312","0.120200000703335",0.14
"AGTR1","7.16319990158081","0.025900000706315",0.14
"AKAP9","10.5166997909546","-0.465799987316132",0.14
"AKT2","11.3401002883911","0.214200004935265",0.14
"AKT3","8.95020008087158","0.288399994373322",0.16
"ALDH1A3","9.09809970855713","0.425399988889694",0.14
"ALDH3A1","0.497099995613098","0.287000000476837",0.14
"ALDH3A2","9.28009986877441","0.441799998283386",0.13
