"label","mRNA","methy","GNNExplainer"
"ABAT","8.76630020141602","0.14020000398159",0.15
"ABCA1","12.2517004013062","0.346199989318848",0.15
"ABCB1","11.2546997070312","-0.381199985742569",0.14
"ABCB4","7.31949996948242","-0.432500004768372",0.14
"ABI1","11.1556997299194","-0.468899995088577",0.14
"ABL1","10.6941995620728","0.429300010204315",0.15
"ABL2","10.4281997680664","-0.0803999975323677",0.15
"ACACA","10.4568004608154","0.23479999601841",0.14
"ACACB","8.44799995422363","-0.171900004148483",0.13
"ACAN","6.54449987411499","-0.0127999996766448",0.14
"ACIN1","10.795599937439","-0.464399993419647",0.14
"ACLY","12.3505001068115","0.332599997520447",0.16
"ACO1","10.9920997619629","-0.483599990606308",0.15
"ACO2","11.684100151062","0.422199994325638",0.14
"ACOT4","4.83640003204346","-0.395500004291534",0.15
"ACOX1","10.3908996582031","-0.440400004386902",0.14
"ACOX2","5.09549999237061","0.197500005364418",0.14
"ACOX3","9.51830005645752","0.44080001115799",0.16
"ACSF3","8.52130031585693","-0.482100009918213",0.13
"ACSS3","8.3754997253418","-0.0375999994575977",0.15
"ACTA1","0.850399971008301","-0.140699997544289",0.14
"ACTB","16.9712009429932","0.116499997675419",0.15
"ACTG1","15.3465003967285","-0.283899992704391",0.13
"ACTL6B","0","-0.098800003528595",0.14
"ACTN1","11.443699836731","0.183100000023842",0.14
"ACTN2","3.92470002174377","-0.416399985551834",0.15
"ACTN3","0","0.134499996900558",0.15
"ACTN4","13.2412996292114","0.424199998378754",0.12
"ACTR1A","11.5141000747681","0.379400014877319",0.15
"ACTR3B","6.20559978485107","-0.205300003290176",0.12
"ACTR8","9.1923999786377","-0.463099986314774",0.16
"ACVR1C","2.72699999809265","0.432399988174438",0.13
"ADAM12","9.319899559021","0.135800004005432",0.14
"ADAM15","10.523099899292","0.222699999809265",0.15
"ADAM28","10.1379995346069","-0.00579999992623925",0.14
"ADAMTS5","7.11180019378662","0.461699992418289",0.15
"ADAR","13.5914001464844","-0.406100004911423",0.14
"ADCY1","3.84629988670349","-0.136399999260902",0.16
"ADCY2","1.97979998588562","0.295700013637543",0.14
"ADCY3","10.0901002883911","0.4341000020504",0.14
"ADCY5","3.61380004882812","-0.220200002193451",0.14
"ADCY7","11.2678003311157","0.116899996995926",0.14
"ADCY8","0.342200011014938","-0.064800001680851",0.15
"ADCY9","9.22630023956299","0.0733999982476234",0.14
"ADCYAP1R1","0","-0.220899999141693",0.15
"ADNP","11.6940002441406","-0.479999989271164",0.13
"ADORA1","9.39350032806396","-0.188199996948242",0.16
"ADRA1A","0.342200011014938","0.280299991369247",0.15
"ADRA2B","3.33640003204346","0.404500007629395",0.15
"AEBP2","9.91180038452148","-0.459500014781952",0.13
"AFF4","11.8600997924805","0.39640000462532",0.15
"AGAP2","8.48900032043457","-0.162699997425079",0.14
"AGK","9.48099994659424","-0.362800002098083",0.16
"AGL","9.15429973602295","-0.0239000003784895",0.14
"AGRN","13.3114995956421","0.068400003015995",0.15
"AGT","8.51920032501221","0.250200003385544",0.14
"AGTR1","3.61380004882812","-0.394699990749359",0.14
"AKAP9","11.4666004180908","-0.486600011587143",0.14
"AKT2","10.5965003967285","0.40650001168251",0.14
"AKT3","10.2623996734619","0.045099999755621",0.16
"ALDH1A3","8.734299659729","0.305299997329712",0.14
"ALDH3A1","1.52289998531342","-0.346799999475479",0.14
"ALDH3A2","10.4672002792358","0.453299999237061",0.13
"ALDOA","14.163200378418","-0.316799998283386",0.13
"ALDOB","1.22549998760223","0.441300004720688",0.15
"ALK","0.618499994277954","-0.476300001144409",0.15
"AMBN","0","-0.335799992084503",0.15
"AMDHD1","3.0864999294281","-0.450599998235703",0.14
"ANAPC4","8.70930004119873","-0.2483000010252",0.13
"ANGPT4","1.05009996891022","0.223700001835823",0.13
"ANGPTL3","0","0.449200004339218",0.12
"ANK1","8.48950004577637","-0.178299993276596",0.14
"ANK2","8.69169998168945","0.191200003027916",0.15
"ANK3","8.96249961853027","0.271600008010864",0.13
"ANLN","10.8858995437622","0.433200001716614",0.15
"ANO1","8.35560035705566","0.351599991321564",0.14
"ANO6","11.9430999755859","0.42509999871254",0.14
"AOC2","2.5404999256134","0.342200011014938",0.14
"AOX1","6.98640012741089","0.0645999982953072",0.13
"AP1B1","12.1709995269775","0.280600011348724",0.14
