"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.18","0.65"
"MGAT3","MGAT5","0.55","0.14"
"MGAT4B","MGAT5","1.0","0.73"
"MGAT4B","MGAT5B","0.93","1.0"
"MGAT5","MGAT5B","0.85","0.62"
