"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.15","0.67"
"MGAT3","MGAT5","0.54","0.38"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.93","0.98"
"MGAT5","MGAT5B","0.78","0.53"
