"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.84","1.0"
"MGAT3","MGAT5","0.15","0.29"
"MGAT4B","MGAT5","1.0","0.54"
"MGAT4B","MGAT5B","0.7","0.59"
"MGAT5","MGAT5B","0.78","0.43"
