"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.25"
"MGAT3","MGAT5","0.91","0.82"
"MGAT4B","MGAT5","0.79","0.77"
"MGAT4B","MGAT5B","0.92","1.0"
"MGAT5","MGAT5B","0.74","0.6"
