"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.67","0.34"
"MGAT3","MGAT5","0.52","0.09"
"MGAT4B","MGAT5","0.89","0.6"
"MGAT4B","MGAT5B","0.93","1.0"
"MGAT5","MGAT5B","1.0","0.97"
