"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.02","0.02"
"MGAT4B","MGAT5","0.94","0.79"
"MGAT4B","MGAT5B","0.6","0.66"
"MGAT5","MGAT5B","0.43","0.08"
