"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.01","0.81"
"MGAT3","MGAT5","0.43","0.09"
"MGAT4B","MGAT5","1.0","0.8"
"MGAT4B","MGAT5B","0.92","1.0"
"MGAT5","MGAT5B","0.85","0.67"
