"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.18","0.16"
"MGAT4B","MGAT5","0.89","0.64"
"MGAT4B","MGAT5B","0.58","0.49"
"MGAT5","MGAT5B","0.55","0.25"
