"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.92","0.06"
"MGAT3","MGAT5","0.97","0.74"
"MGAT4B","MGAT5","0.91","0.8"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.77","0.45"
