"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.23","0.97"
"MGAT3","MGAT5","0.35","0.13"
"MGAT4B","MGAT5","1.0","0.95"
"MGAT4B","MGAT5B","0.88","1.0"
"MGAT5","MGAT5B","0.76","0.57"
