"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.74","0.13"
"MGAT3","MGAT5","0.79","0.45"
"MGAT4B","MGAT5","0.89","0.68"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.89","0.74"
