"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.25","1.0"
"MGAT3","MGAT5","0.32","0.13"
"MGAT4B","MGAT5","1.0","0.97"
"MGAT4B","MGAT5B","0.79","0.96"
"MGAT5","MGAT5B","0.67","0.35"
