"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.95","1.0"
"MGAT3","MGAT5","0.01","0.02"
"MGAT4B","MGAT5","1.0","0.81"
"MGAT4B","MGAT5B","0.67","0.6"
"MGAT5","MGAT5B","0.51","0.18"
