"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.56","0.31"
"MGAT3","MGAT5","0.72","0.38"
"MGAT4B","MGAT5","0.92","0.74"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.88","0.71"
