"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.34","0.52"
"MGAT3","MGAT5","0.63","0.33"
"MGAT4B","MGAT5","1.0","0.84"
"MGAT4B","MGAT5B","0.98","1.0"
"MGAT5","MGAT5B","0.85","0.61"
