"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.39","1.0"
"MGAT3","MGAT5","0.17","0.1"
"MGAT4B","MGAT5","1.0","0.74"
"MGAT4B","MGAT5B","0.78","0.86"
"MGAT5","MGAT5B","0.77","0.54"
