"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.62"
"MGAT3","MGAT5","0.84","1.0"
"MGAT4B","MGAT5","0.55","0.66"
"MGAT4B","MGAT5B","0.74","0.86"
"MGAT5","MGAT5B","0.57","0.53"
