"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.51"
"MGAT3","MGAT5","0.81","0.82"
"MGAT4B","MGAT5","0.59","0.58"
"MGAT4B","MGAT5B","0.75","1.0"
"MGAT5","MGAT5B","0.63","0.7"
